t,x,y
749733,336,320
749733,336,432
749733,352,416
749736,144,448
749736,240,368
749736,240,384
749736,240,448
749736,320,400
749736,512,592
749739,256,448
749739,272,272
749739,304,304
749739,320,336
749739,352,368
749739,352,416
749739,352,432
749739,720,240
749742,224,432
749742,240,448
749742,256,432
749742,352,384
749745,288,384
749745,320,368
749745,320,400
749748,272,416
749748,288,352
749748,320,384
749748,336,336
749748,368,368
749748,416,512
749748,432,464
749748,448,512
749748,736,208
749751,272,320
749751,288,432
749751,304,336
749751,320,448
749751,416,480
749751,448,464
749754,224,448
749754,320,352
749754,352,448
749754,368,384
749754,368,400
749754,432,544
749754,688,176
749754,736,224
749754,752,240
749754,768,208
749757,160,448
749757,224,352
749757,272,432
749757,336,352
749757,352,416
749757,384,496
749757,416,480
749757,464,560
749757,720,160
749760,80,496
749760,304,352
749760,336,416
749760,352,384
749760,352,432
749763,256,368
749763,272,256
749763,288,288
749763,320,304
749766,224,432
749769,48,480
749769,288,416
749769,304,400
749769,304,432
749772,384,448
749775,368,400
749778,352,368
749778,448,544
749778,496,576
749781,384,448
749781,496,560
749784,240,416
749784,272,368
749784,368,448
749784,384,432
749784,400,512
749784,448,464
749784,464,560
749787,224,368
749787,224,400
749787,256,432
749787,256,448
749787,336,432
749787,400,448
749787,480,592
749787,496,624
749793,64,528
749793,272,400
749793,288,336
749793,352,400
749793,400,464
749793,448,464
749793,448,544
749793,464,608
749793,720,224
749793,720,240
749796,304,416
749796,480,528
749796,768,224
749799,288,336
749799,752,240
749802,240,384
749802,608,720
749802,752,208
749805,256,400
749805,448,512
749805,448,576
749805,528,640
749808,320,384
749808,352,384
749808,448,464
749808,688,224
749811,464,496
749811,768,192
749814,256,352
749814,384,464
749814,464,496
749814,480,528
749814,512,656
749814,1024,672
749817,256,400
749817,352,320
749817,416,528
749817,432,496
749820,400,432
749820,400,480
749823,288,336
749823,320,320
749823,384,480
749823,416,464
749823,464,480
749823,560,672
749823,1056,672
749826,16,512
749826,368,400
749826,400,512
749826,416,496
749829,400,448
749829,416,480
749829,448,512
749829,464,512
749829,1072,720
749832,352,448
749832,1008,688
749835,16,544
749835,288,240
749835,480,560
749835,528,608
749835,752,208
749838,480,560
749841,288,448
749841,336,400
749841,496,592
749841,832,832
749841,848,768
749844,448,560
749844,448,576
749844,528,656
749844,560,640
749847,432,512
749847,992,736
749850,480,608
749853,192,432
749853,416,464
749853,672,176
749856,48,464
749856,480,576
749856,768,784
749856,848,768
749859,448,480
749862,288,320
749862,496,544
749865,544,640
749865,656,192
749868,496,592
749868,816,768
749871,736,800
749874,1056,704
749877,672,768
749880,368,400
749880,528,624
749880,784,784
749883,704,192
749886,448,560
749889,496,576
749889,848,832
749892,576,688
749892,832,848
749895,320,384
749895,752,816
749898,608,704
749901,304,416
749901,416,528
749901,688,208
749901,848,800
749901,1040,672
749901,1088,656
749904,704,160
749904,784,816
749904,1072,720
749907,1072,656
749907,1088,656
749910,848,768
749910,1072,688
749913,720,768
749916,832,784
749916,1024,704
749919,304,240
749919,784,800
749922,448,512
749922,704,224
749922,816,864
749922,880,768
749925,496,592
749925,800,800
749928,464,480
749928,576,688
749928,848,768
749928,864,768
749931,544,560
749931,832,768
749934,528,608
749934,560,704
749937,432,528
749937,448,512
749937,448,544
749937,848,832
749937,1008,720
749940,240,208
749940,464,608
749940,592,720
749940,1024,720
749940,1040,720
749940,1056,656
749943,800,848
749943,816,832
749943,864,784
749946,480,640
749946,784,848
749946,1008,736
749949,832,816
749949,1040,736
749952,432,496
749952,544,640
749952,832,784
749952,848,800
749952,1088,656
749955,560,656
749955,1056,672
749958,544,688
749958,1008,688
749961,400,512
749961,448,512
749961,480,544
749961,544,624
749961,544,672
749961,784,768
749964,464,544
749964,720,160
749964,800,800
749964,848,784
749964,1056,688
749967,432,544
749967,464,512
749967,496,592
749967,496,640
749967,656,768
749967,768,768
749967,1024,704
749970,480,512
749970,496,624
749970,544,672
749970,544,688
749970,560,672
749970,784,848
749970,864,784
749973,752,800
749973,800,848
749973,864,800
749976,832,800
749979,304,224
749979,576,688
749979,576,704
749979,752,768
749979,768,816
749979,832,848
749982,464,560
749982,752,816
749982,768,784
749982,768,800
749982,800,800
749985,432,528
749985,544,624
749985,544,640
749985,752,784
749985,768,832
749988,672,768
749988,752,768
749991,448,544
749991,752,768
749991,848,816
749991,1008,704
749994,496,640
749994,560,656
749994,720,784
749994,800,784
749994,864,784
749994,864,800
749997,528,688
749997,752,784
749997,1008,720
750000,800,784
750000,1024,720
750000,1040,704
750003,544,704
750003,1008,688
750006,720,800
750006,848,800
750006,992,736
750009,688,752
750009,816,864
750012,496,608
750012,592,720
750012,768,800
750012,784,800
750012,832,816
750012,1024,720
750015,480,544
750015,640,768
750018,480,544
750018,720,768
750018,800,784
750018,816,864
750021,400,480
750021,832,800
750021,848,784
750027,544,640
750027,608,720
750027,768,816
750027,784,848
750027,816,848
750027,816,864
750030,512,592
750036,832,816
750039,832,768
750042,656,768
750042,768,784
750042,800,864
750045,528,640
750045,544,688
750045,560,640
750048,544,688
750048,800,784
750051,512,672
750051,688,784
750057,832,832
750060,608,688
750063,560,672
750072,480,544
750072,560,704
750072,768,768
750075,464,576
750075,832,768
750078,480,608
750078,480,624
750078,544,704
750078,768,816
750081,0,544
750081,752,784
750090,816,816
750096,688,800
750096,864,800
750099,832,784
750105,832,784
750111,608,720
750114,560,608
750117,608,720
750120,656,768
750120,720,768
750126,288,256
750126,608,688
750126,672,768
750135,304,288
750150,592,720
750165,512,448
750231,640,256
750255,688,272
750261,400,480
750339,288,384
750342,256,320
750345,576,688
750414,288,320
750423,1008,704
750432,240,336
750513,224,384
750519,1008,720
750567,32,464
750627,224,176
750657,448,464
750687,672,800
750720,656,208
750738,256,288
750756,768,224
750825,720,208
750867,416,528
750924,560,432
750930,1024,736
750939,224,96
750966,32,464
751038,224,112
751047,176,96
751089,288,144
751098,240,128
751104,384,384
751116,64,496
751119,48,496
751131,0,480
751149,0,528
751152,64,528
751155,400,480
751170,528,576
751176,48,496
751182,16,464
751197,64,464
751203,80,480
751206,496,640
751212,112,464
751212,288,336
751218,48,496
751221,16,496
751227,16,496
751236,96,480
751239,0,496
751251,48,480
751254,32,544
751254,80,480
751263,32,528
751263,48,512
751269,32,496
751287,16,512
751287,240,144
751290,48,480
751293,0,544
751335,64,512
751341,32,496
751374,272,240
751389,592,656
751395,592,576
751425,224,416
751497,208,112
751533,224,144
751584,272,144
751587,96,464
751590,16,496
751590,80,480
751593,208,112
751593,208,416
751593,224,192
751593,304,272
751596,48,496
751596,80,480
751596,256,336
751599,32,528
751599,64,528
751599,224,368
751599,240,160
751599,256,192
751599,272,192
751599,304,272
751602,0,544
751602,240,272
751602,304,416
751602,448,560
751605,224,224
751605,240,208
751605,256,144
751605,256,176
751608,64,448
751608,288,432
751608,320,320
751608,320,352
751611,16,480
751611,32,496
751611,64,464
751611,224,352
751611,240,304
751611,272,320
751611,304,176
751614,32,544
751614,240,240
751614,272,320
751614,304,320
751617,64,512
751617,240,208
751617,240,352
751617,256,112
751620,32,528
751620,64,528
751620,224,192
751620,224,240
751620,224,304
751620,224,416
751620,240,208
751620,256,400
751620,304,224
751620,304,272
751623,256,144
751623,256,272
751623,256,448
751626,240,432
751626,256,368
751629,16,480
751629,48,480
751629,48,496
751629,64,448
751629,256,256
751629,272,384
751629,272,416
751629,576,624
751632,64,480
751632,64,528
751632,160,432
751632,224,320
751632,224,384
751632,256,304
751632,256,352
751632,256,384
751632,256,432
751632,272,272
751632,272,432
751632,336,400
751635,32,496
751635,32,528
751635,64,528
751635,80,496
751635,272,304
751635,272,448
751635,288,304
751635,304,256
751638,32,480
751638,32,512
751638,64,528
751638,176,448
751638,288,368
751641,32,480
751641,48,464
751641,128,448
751641,240,320
751641,256,320
751641,256,400
751641,304,256
751644,0,512
751644,112,448
751644,224,256
751644,272,352
751644,336,416
751647,16,544
751647,32,464
751647,208,416
751647,224,448
751647,240,416
751647,240,432
751647,240,448
751647,256,432
751647,304,272
751647,320,400
751647,336,400
751650,48,544
751650,64,480
751650,64,528
751650,240,288
751650,240,336
751650,240,448
751653,0,512
751653,48,480
751653,208,432
751653,224,448
751653,256,448
751653,272,256
751653,400,464
751656,336,400
751656,336,416
751656,352,352
751659,16,528
751659,48,480
751659,64,512
751659,224,320
751659,224,368
751659,240,112
751659,240,320
751659,240,432
751659,288,416
751659,304,448
751659,528,544
751662,16,480
751662,32,528
751662,176,432
751662,272,272
751662,320,352
751662,400,464
751665,48,512
751665,80,464
751665,288,416
751665,304,448
751665,352,320
751665,480,624
751668,32,480
751668,64,448
751668,224,384
751668,256,400
751668,304,384
751668,336,400
751668,384,496
751671,0,528
751671,96,448
751671,192,432
751671,224,400
751671,240,448
751671,256,416
751671,272,352
751671,464,592
751671,496,592
751674,32,464
751674,64,464
751674,64,480
751674,64,496
751674,224,96
751674,464,368
751677,48,464
751677,176,432
751677,336,432
751677,368,480
751680,16,528
751680,96,464
751680,176,448
751680,288,400
751683,32,528
751683,48,496
751683,160,432
751683,384,448
751686,0,512
751686,48,528
751686,160,432
751686,240,448
751686,384,496
751686,448,544
751689,0,512
751689,48,512
751689,240,384
751689,304,432
751689,464,448
751692,0,480
751692,16,464
751692,416,448
751695,400,480
751698,80,496
751698,480,512
751701,16,512
751701,64,464
751704,48,544
751704,192,432
751704,544,576
751707,16,496
751707,32,528
751707,48,544
751707,80,480
751710,48,496
751710,80,512
751710,160,432
751710,208,448
751710,528,560
751710,576,560
751713,0,480
751713,448,576
751716,32,528
751716,48,464
751716,64,448
751716,64,480
751719,16,528
751722,96,496
751722,192,432
751722,560,528
751722,592,496
751722,624,272
751725,16,496
751725,16,528
751725,64,480
751725,64,512
751728,128,448
751728,208,448
751728,576,624
751731,288,240
751734,32,544
751734,224,432
751737,0,496
751737,80,464
751737,688,240
751740,704,224
751743,48,528
751749,272,352
751752,48,544
751752,672,192
751752,736,176
751755,480,416
751755,688,800
751758,496,480
751758,560,528
751758,704,240
751761,656,240
751764,352,368
751764,496,464
751764,768,208
751767,480,528
751770,368,400
751770,400,384
751773,304,432
751773,352,384
751773,400,400
751773,416,416
751773,432,512
751773,448,448
751773,544,496
751773,592,400
751776,480,544
751776,496,400
751776,512,448
751776,528,576
751779,384,448
751779,400,416
751779,448,432
751779,448,464
751779,592,464
751782,352,432
751782,416,400
751782,432,464
751782,496,480
751782,576,480
751782,592,464
751782,592,544
751785,336,432
751785,416,464
751788,416,448
751788,464,448
751788,480,496
751788,528,592
751791,416,464
751791,480,464
751791,576,560
751794,592,416
751797,480,400
751797,480,464
751797,528,448
751797,752,240
751800,352,400
751800,432,464
751800,448,432
751800,448,512
751800,592,560
751803,448,480
751803,496,528
751803,496,576
751803,528,592
751803,528,640
751803,528,672
751806,464,512
751806,496,416
751806,528,544
751806,592,592
751809,480,432
751809,544,528
751809,560,528
751809,576,432
751809,592,704
751812,448,464
751812,512,672
751812,560,624
751812,576,480
751812,576,576
751812,576,672
751812,704,784
751815,496,528
751815,496,576
751818,720,784
751821,480,544
751821,496,672
751821,528,656
751821,544,560
751821,576,672
751821,688,752
751824,560,640
751824,560,672
751824,560,688
751824,592,608
751827,544,512
751827,544,624
751827,592,704
751833,464,512
751833,464,560
751833,528,656
751833,608,704
751833,752,816
751836,528,640
751836,624,720
751839,528,672
751839,576,608
751845,736,800
751845,784,768
751848,496,656
751848,512,512
751848,528,544
751848,576,672
751851,752,816
751854,112,448
751854,400,496
751854,528,592
751854,592,592
751854,848,816
751860,544,512
751860,608,704
751860,768,800
751860,800,864
751863,16,496
751863,288,400
751863,384,496
751863,400,512
751863,448,400
751866,512,416
751866,528,448
751866,560,688
751866,752,816
751866,768,816
751869,288,416
751869,528,560
751869,576,624
751869,768,832
751872,368,416
751872,528,464
751872,560,624
751875,240,320
751875,512,576
751875,544,480
751875,576,368
751878,368,480
751878,448,544
751878,560,624
751881,256,368
751881,256,400
751881,400,448
751881,464,512
751881,480,512
751881,480,608
751881,528,464
751881,592,496
751881,688,768
751884,80,496
751884,192,448
751884,240,416
751884,256,320
751884,352,400
751884,400,512
751884,416,528
751884,464,480
751884,480,528
751884,512,384
751884,528,448
751884,736,768
751887,240,368
751887,400,416
751887,400,480
751887,480,624
751887,576,528
751890,368,400
751890,432,496
751890,448,464
751890,496,624
751890,512,528
751890,576,480
751890,640,288
751893,304,400
751893,320,432
751893,496,560
751893,592,624
751896,224,416
751896,240,304
751896,400,400
751896,464,576
751896,480,640
751896,496,560
751896,528,512
751896,544,608
751896,544,624
751896,592,624
751896,656,784
751896,704,768
751896,816,864
751899,272,448
751899,496,480
751899,496,656
751899,544,592
751899,560,592
751899,576,496
751899,848,784
751902,208,416
751902,208,432
751902,256,304
751902,288,240
751902,432,384
751902,432,528
751902,528,688
751902,544,672
751902,560,528
751902,608,688
751905,144,448
751905,320,416
751905,336,400
751905,336,448
751905,480,560
751905,480,624
751905,576,512
751905,592,496
751905,592,640
751905,656,784
751908,368,400
751908,448,576
751908,464,608
751908,480,400
751908,528,512
751908,544,560
751911,272,352
751911,272,400
751911,320,384
751911,416,496
751911,448,464
751911,480,448
751911,528,592
751911,544,512
751911,544,656
751911,592,688
751914,368,448
751914,464,448
751914,512,512
751914,576,448
751914,576,640
751917,272,336
751917,304,448
751917,416,448
751917,448,416
751917,448,512
751917,480,544
751917,512,656
751917,528,608
751920,208,448
751920,368,480
751920,512,464
751920,528,672
751923,464,608
751923,480,560
751923,496,560
751923,512,496
751923,560,576
751923,560,592
751923,576,688
751923,592,480
751926,16,528
751926,240,368
751926,480,544
751926,528,560
751926,768,768
751929,208,432
751929,240,336
751929,288,432
751929,336,368
751929,544,544
751932,320,448
751932,368,416
751932,400,512
751932,736,800
751935,336,384
751935,480,528
751935,560,560
751935,592,512
751935,784,800
751938,112,464
751938,480,432
751941,416,432
751941,416,480
751941,560,576
751941,880,768
751944,240,432
751944,432,448
751944,480,464
751947,336,368
751947,512,560
751950,320,384
751950,432,544
751950,512,512
751953,432,496
751956,384,448
751956,416,464
751956,432,528
751956,800,864
751959,448,528
751959,480,560
751959,512,512
751959,512,624
751962,336,448
751962,368,480
751962,384,448
751962,560,640
751965,320,416
751965,432,512
751965,512,544
751965,544,640
751965,816,768
751968,688,768
